GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "39000","Ohio",3,SQGDP9,1,"...","All industry total ","Millions of chained 2012 dollars",540875.9,544850.9,548967.3,549180.8,545872.8,546946.3,545511.0,543686.6,546321.3,546289.6,547574.0,546732.4,546235.3,547619.8,538687.4,515953.9,514971.9,508011.4,508916.7,512405.8,514935.1,521021.5,528119.6,531841.2,533753.3,537977.4,541898.5,551091.5,544820.3,547796.3,547000.2,543343.8,552516.8,552102.8,557266.7,562955.7,563073.5,572742.7,580227.1,580668.4,577230.6,579208.4,577316.9,581653.6,578825.6,583061.9,585958.7,587939.3,590770.4,593711.0,595436.7,594626.0,593829.8,595618.9,599926.1,602327.2,606905.1,611108.6,616757.2,618234.4,608669.9,552493.3,603832.5,611578.8,617796.0,627586.2,629811.9,641954.1,639198.7,637360.7,639223.6,639856.9,641991.1
 "39000","Ohio",3,SQGDP9,2,"..."," Private industries ","Millions of chained 2012 dollars",476722.5,479652.0,484574.1,484404.9,482075.6,482846.7,481149.9,480705.4,481951.2,482971.1,483968.1,483924.2,481903.8,483465.6,474445.4,452850.5,451999.0,445545.1,446239.8,449205.3,450872.7,456861.3,463947.3,467601.4,470475.0,474984.3,478639.8,487894.5,481733.2,484327.8,483851.5,480033.0,489942.1,489292.1,495482.8,501640.9,501655.9,510770.1,519112.1,519639.7,516238.6,518091.9,516258.3,520761.6,517218.5,521813.3,524008.2,525255.9,529161.9,531120.4,532496.1,532271.8,532025.1,533689.9,537378.7,540682.6,545204.6,549036.8,554786.8,554852.5,545674.0,492506.5,542588.6,550073.1,556873.8,566274.3,567981.4,580173.9,577722.6,576294.1,577890.6,578917.5,580307.3
 "39000","Ohio",3,SQGDP9,3,"11","   Agriculture, forestry, fishing and hunting ","Millions of chained 2012 dollars",3354.7,3537.2,3611.3,3677.1,3970.2,4189.3,3802.8,3727.1,3725.4,3348.0,3123.4,3547.0,3740.2,3482.2,3098.6,3173.7,4656.0,4456.8,5010.1,4929.3,3944.6,4160.0,4037.0,3933.9,4790.0,4288.1,4436.0,4682.3,3566.1,3972.9,3924.0,3631.6,5099.2,5248.0,4863.2,4298.4,4329.5,4659.0,4543.2,4907.9,3163.7,3502.6,4110.3,4481.6,4120.5,4160.9,4041.0,3544.1,5788.3,4898.9,4289.2,3842.3,4534.9,5147.0,5687.3,6895.8,3721.8,4023.9,4382.8,3805.0,7344.7,5387.4,4642.1,4536.1,4486.3,5438.4,5826.2,5543.5,5963.6,6088.6,5925.7,5581.5,6493.4
 "39000","Ohio",3,SQGDP9,6,"21","   Mining, quarrying, and oil and gas extraction ","Millions of chained 2012 dollars",3211.7,3297.8,2861.9,2843.9,3117.4,3086.8,3563.5,3223.1,3515.1,3593.9,3232.5,3142.2,3058.6,2915.8,3058.0,3864.8,4231.6,4109.0,3802.4,3453.7,2897.0,3300.1,3375.5,3161.4,3298.3,3552.8,3171.9,3114.3,2878.0,3045.4,2944.2,3615.7,3543.3,3941.1,4579.1,5018.4,4924.4,5105.6,5942.7,7063.3,8114.0,8040.1,8913.8,9338.8,9914.3,8659.5,8228.2,7684.9,7114.1,7275.0,7334.2,7158.9,6840.3,6987.7,6839.1,6589.7,7406.0,7828.4,8405.4,9333.8,11808.6,11437.0,11074.9,9644.1,8528.0,6980.8,6462.8,5968.0,5580.0,5464.9,5692.7,5936.6,6064.7
 "39000","Ohio",3,SQGDP9,10,"22","   Utilities ","Millions of chained 2012 dollars",7183.9,7156.4,7381.5,7115.4,6946.5,7753.9,7768.6,7914.9,7915.0,9143.2,8817.3,8933.2,9147.4,9569.8,9573.5,8268.2,8818.0,8497.1,8774.8,8923.5,8547.0,9515.8,10835.2,9430.7,8809.7,9703.4,9690.4,10894.3,9652.5,9966.7,10341.4,9810.1,10136.1,9926.8,9560.4,9544.1,9324.8,9294.6,9491.9,9495.9,8654.8,9633.0,9530.3,9847.7,9508.5,9803.4,10292.1,9979.9,9730.4,9830.5,9471.5,9298.3,9512.1,9527.0,9160.8,9419.6,8710.2,9355.0,9048.5,9200.1,9338.4,9253.4,9244.9,9293.3,8733.9,9219.6,8926.2,8975.6,8745.8,8827.6,8454.6,8476.2,8440.2
 "39000","Ohio",3,SQGDP9,11,"23","   Construction ","Millions of chained 2012 dollars",23910.6,23341.6,22610.4,21859.3,22054.4,21023.2,20266.7,19285.1,19302.2,19841.5,19440.3,18864.0,18160.2,18023.4,18112.6,17257.4,16679.5,16040.1,16958.5,15428.8,14993.8,15128.0,15244.3,15277.1,15177.1,15793.4,16391.1,16789.2,17097.5,17283.3,17046.6,17541.5,17439.8,17385.0,17708.7,17627.3,17169.0,17575.3,17447.9,17881.6,17585.7,17587.3,17820.8,18263.1,18819.2,18346.5,17715.6,18107.9,18806.8,19712.4,19825.2,19373.2,19222.1,19224.1,19544.6,19270.4,19609.6,19332.4,19470.0,19890.4,19788.9,17804.5,19012.3,19517.2,20203.4,19686.7,19117.4,18681.9,19006.9,17967.0,17054.9,17002.2,17113.2
 "39000","Ohio",3,SQGDP9,12,"31-33","   Manufacturing ","Millions of chained 2012 dollars",108225.8,106759.7,107369.8,109346.0,108617.1,109310.9,109425.2,109440.8,108643.3,108686.9,109068.6,108042.2,104417.4,104940.4,101565.0,92089.7,81548.1,81639.6,82105.5,86322.7,86599.8,88304.9,90019.7,91941.0,94125.2,94084.5,95890.8,97791.9,94402.9,93599.2,91109.2,89120.2,93118.9,92614.6,94971.1,97242.9,100210.2,104358.5,105608.7,105169.6,102313.7,100239.4,98490.3,99098.5,98116.4,100729.6,101195.3,99846.3,100826.2,102000.1,101787.2,102993.4,102344.9,102097.7,101616.0,103202.3,102258.9,104030.6,105182.7,103517.0,100713.0,85811.2,101212.2,101901.4,102431.4,105069.7,103856.7,107278.0,107212.9,105079.4,104765.7,105568.1,104263.8
 "39000","Ohio",3,SQGDP9,13,"321,327-339","     Durable goods manufacturing ","Millions of chained 2012 dollars",62453.0,61738.5,62568.1,63957.9,63028.8,63695.8,63662.8,61734.2,62085.3,61745.4,62314.3,61917.6,62012.6,62176.4,59640.8,51586.2,41675.2,37742.0,36431.7,38080.0,40689.6,44175.6,47286.2,48774.8,49999.4,50470.5,51716.7,54029.6,52687.0,52968.4,52105.6,51576.4,52814.8,52642.7,52900.5,53789.1,53456.7,54946.1,56505.3,56601.3,55118.3,55345.9,55119.8,55274.2,54354.8,54986.7,55433.0,55669.9,56156.6,56655.7,57294.3,57509.6,56202.2,55266.4,54882.2,55416.5,55377.0,56224.6,56022.7,55859.2,54112.0,43551.4,53032.4,54452.1,54833.9,57189.8,56285.6,58302.8,57860.3,57611.1,57319.7,58532.2,57817.5
 "39000","Ohio",3,SQGDP9,25,"311-316,322-326","     Nondurable goods manufacturing ","Millions of chained 2012 dollars",44160.7,43375.2,42944.9,43413.1,43830.5,43759.4,43941.1,46567.6,45118.1,45636.5,45344.8,44693.4,40341.6,40769.5,40159.6,39503.2,39981.0,45007.3,47159.6,49838.5,46884.7,44547.3,42774.6,43173.3,44177.0,43667.9,44239.7,43807.1,41734.4,40624.2,38992.3,37543.2,40285.9,39949.7,42096.1,43494.0,46868.3,49566.9,49216.8,48664.3,47286.2,44883.5,43312.6,43776.2,43741.5,45803.5,45799.7,44108.7,44608.6,45302.0,44391.3,45421.3,46142.3,46878.2,46792.0,47863.6,46924.4,47857.4,49289.1,47719.0,46690.0,42618.3,48405.0,47560.7,47712.3,47970.9,47667.8,49080.9,49442.5,47622.7,47590.0,47237.7,46646.3
 "39000","Ohio",3,SQGDP9,34,"42","   Wholesale trade ","Millions of chained 2012 dollars",33952.9,34249.5,34452.5,35208.8,35520.8,35541.9,35501.6,35937.6,35934.4,36493.5,36460.8,36774.8,37271.6,37458.1,36986.4,34911.5,32673.8,31074.4,30893.8,32095.1,31829.7,33041.5,34053.8,33870.3,32909.4,33008.5,32852.5,34604.0,33574.5,34387.8,34389.0,33918.2,34730.7,34456.6,35052.2,35809.3,35214.2,36028.8,37788.7,37325.4,37662.3,37946.9,37935.5,37840.2,37066.9,37505.6,38117.7,37889.6,38127.7,38324.3,37873.5,37738.6,38392.5,37806.2,37970.6,38029.7,37904.7,37216.2,37678.4,37758.3,37832.6,34907.5,38373.5,38561.5,38950.5,39589.9,38933.8,40064.8,39100.1,38468.4,38780.6,38980.6,38735.9
