GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "34000","New Jersey",2,SQGDP9,1,"...","All industry total ","Millions of chained 2012 dollars",502553.8,506024.0,511267.4,511733.6,513554.5,519363.7,515626.8,518180.5,512404.9,519973.0,521115.2,530100.3,539518.0,540760.8,536584.9,521141.9,508252.8,503039.0,506216.7,509894.5,513801.9,513224.9,515724.7,512920.3,503916.8,506948.3,506070.4,513480.5,518159.0,516381.9,520562.4,513680.1,526767.2,522309.0,522143.4,523683.7,519694.3,522217.4,523532.0,523222.2,527694.4,530518.1,531457.6,530144.9,535255.2,533957.9,535544.4,535463.6,532816.4,536889.0,539904.9,540703.9,546114.1,548108.8,551326.5,554688.7,555174.5,558323.5,562684.5,562412.5,556862.9,497580.7,541270.0,545581.5,559072.4,563421.3,567906.5,577172.6,579620.4,578197.6,583732.2,585266.7,586763.3
 "34000","New Jersey",2,SQGDP9,2,"..."," Private industries ","Millions of chained 2012 dollars",441933.9,445452.4,449443.2,449569.1,453415.8,458266.9,455866.6,457795.6,451725.0,458357.4,460159.1,469206.0,478193.5,478908.6,474871.6,459134.5,447475.8,441681.1,444706.9,447784.9,452177.8,452176.3,456215.1,453320.5,446034.7,448796.9,448077.4,456699.2,461645.3,460983.0,463320.3,456661.0,469350.0,465250.6,465084.9,466704.3,462449.5,465197.6,466568.3,467138.7,471302.8,475117.3,475690.1,475518.5,481089.6,480384.0,480766.5,480415.8,478519.7,481064.8,485466.6,485195.1,491762.0,492972.0,496598.6,498932.4,500062.3,503138.3,507190.6,507356.3,501623.6,444598.8,488915.2,493306.6,505481.2,510937.1,514900.0,524341.9,525018.8,523574.4,528877.9,530484.7,531514.7
 "34000","New Jersey",2,SQGDP9,3,"11","   Agriculture, forestry, fishing and hunting ","Millions of chained 2012 dollars",1010.8,1041.7,1069.2,1053.8,1269.4,1275.9,1171.2,1198.4,979.1,966.8,944.6,1023.1,818.5,856.8,879.1,939.1,1167.4,1103.4,1134.8,1030.2,1012.3,966.3,914.7,905.9,817.6,829.8,821.8,859.0,864.4,834.2,820.1,773.3,694.8,777.3,798.4,825.0,844.3,799.7,760.5,704.8,1011.3,963.8,973.3,1034.9,1113.7,1085.7,1142.6,1230.9,1105.4,1098.3,1111.7,1063.0,1074.0,1073.2,1161.5,1141.5,1374.8,1345.6,1294.1,1212.0,987.2,1380.1,1263.3,1160.1,1001.7,901.8,961.9,1166.7,957.0,829.5,868.2,1011.1,1075.8
 "34000","New Jersey",2,SQGDP9,6,"21","   Mining, quarrying, and oil and gas extraction ","Millions of chained 2012 dollars",585.2,688.2,532.3,483.9,508.5,476.8,488.8,510.0,551.9,549.3,513.4,444.0,368.3,290.7,268.0,320.6,378.8,360.0,401.0,340.2,274.6,287.2,272.7,258.6,216.5,233.3,225.5,253.7,244.2,266.2,284.8,320.3,380.4,434.4,493.9,421.0,348.1,305.9,263.4,285.9,334.5,362.5,469.1,580.2,731.4,663.1,643.7,537.7,467.7,451.4,429.3,396.3,354.6,374.4,379.4,430.6,505.2,583.9,616.6,569.2,530.0,490.6,478.2,439.5,565.1,464.6,550.8,654.1,621.4,612.5,630.6,652.8,673.5
 "34000","New Jersey",2,SQGDP9,10,"22","   Utilities ","Millions of chained 2012 dollars",8133.5,7783.1,7889.0,7830.7,7567.5,7914.1,8000.7,7681.7,8102.5,8335.4,8078.9,7995.3,8644.9,9458.4,9178.3,7846.6,8577.5,8206.7,8539.8,9469.2,9426.7,8926.4,9138.9,8765.1,8470.0,8817.7,8693.5,9436.0,8664.7,8619.5,8905.1,9096.8,9976.1,9600.8,9091.8,8736.0,9059.1,9563.1,9870.3,9922.6,9524.7,10012.5,10189.5,9746.6,9054.6,9058.7,9083.8,9165.0,8560.5,8732.9,8441.5,8679.5,8969.2,8978.7,8583.5,8606.8,8088.1,8597.5,8255.2,8527.6,9399.1,9214.7,9426.8,8694.6,9100.6,8755.3,8612.9,8332.8,9249.3,9242.5,8822.2,8971.8,8902.3
 "34000","New Jersey",2,SQGDP9,11,"23","   Construction ","Millions of chained 2012 dollars",23072.6,22873.9,22607.3,21781.8,22793.4,22270.8,21303.1,20461.4,20398.8,21091.2,20953.3,20386.3,19696.3,19485.7,19377.6,18314.3,17079.0,16786.7,17367.3,16152.2,15629.7,15802.2,15475.4,15012.8,14204.8,15225.4,15574.5,16143.5,16860.2,16378.0,16366.6,16696.4,17295.3,17306.2,17248.6,17306.4,16913.7,17270.6,17234.1,17206.6,16751.4,17366.8,17246.0,16932.3,16876.8,16605.6,16429.4,16499.6,16572.6,16220.9,16166.1,16397.1,16616.1,16222.7,15898.5,15846.6,16388.4,16231.2,16295.9,15984.4,16134.1,13992.0,15593.6,15507.6,16008.5,16138.6,15750.1,14890.8,15069.0,14097.6,13273.2,12955.5,13047.3
 "34000","New Jersey",2,SQGDP9,12,"31-33","   Manufacturing ","Millions of chained 2012 dollars",55996.0,54114.0,53445.5,54610.9,56425.4,56840.2,56245.7,58979.1,56049.3,58004.8,59149.4,62625.7,64302.3,65123.1,63299.8,56519.5,52211.4,50082.2,49447.3,50529.5,55256.2,52654.6,51669.7,49381.7,48606.7,46872.6,45111.4,46036.8,45381.0,44142.3,43210.4,41374.4,44043.8,43546.2,42975.8,43532.4,44668.8,45818.1,45450.5,46070.9,44235.2,44044.4,44191.7,43539.1,50664.8,48566.6,47523.5,45904.8,45047.4,46178.2,46283.7,47562.9,49555.9,50418.8,52284.1,54579.3,51630.2,52951.2,55424.3,55571.6,54961.5,48475.6,53764.1,53583.7,54269.5,52710.6,52064.5,54010.7,53422.7,51028.8,51923.3,52429.3,52036.2
 "34000","New Jersey",2,SQGDP9,13,"321,327-339","     Durable goods manufacturing ","Millions of chained 2012 dollars",12808.6,12914.3,12918.2,13394.4,13637.7,14217.6,13871.2,14014.3,13585.5,13905.6,14288.1,14899.4,15559.9,16020.0,16019.8,14837.4,14374.5,13657.5,13540.4,13572.6,14220.1,14138.3,14653.3,14526.1,13919.7,14479.0,14195.7,14687.8,13770.8,13787.4,13828.9,13913.6,14165.4,14262.0,14436.2,14349.0,13759.9,13444.7,13791.8,14133.3,14411.4,14800.7,15215.7,15127.7,15761.2,15563.5,15463.8,16192.6,16200.2,16691.8,17160.0,18882.9,19150.8,18728.7,19374.3,18602.4,18477.5,18858.7,18597.5,17834.6,17560.9,15459.3,17363.8,17518.3,17669.7,18210.3,17802.1,18665.1,17974.6,17890.6,17867.1,18143.2,18020.5
 "34000","New Jersey",2,SQGDP9,25,"311-316,322-326","     Nondurable goods manufacturing ","Millions of chained 2012 dollars",44193.3,41912.1,41156.0,41778.6,43457.9,43108.2,42932.9,45763.3,43116.2,44832.5,45568.9,48549.3,49492.6,49776.5,47817.7,42045.2,38024.2,36622.4,36080.7,37177.2,41390.8,38739.7,37112.4,34884.9,34758.0,32394.3,30907.6,31333.7,31614.0,30346.8,29374.1,27472.7,29879.6,29284.9,28530.4,29178.6,30906.6,32374.6,31662.0,31942.7,29825.3,29245.4,28983.2,28421.3,34920.2,33014.7,32068.5,29711.3,28847.4,29489.7,29139.7,28756.2,30467.7,31715.7,32937.5,35916.3,33125.1,34060.2,36788.7,37716.6,37399.3,33027.2,36405.3,36061.1,36593.5,34543.1,34287.6,35393.9,35430.3,33240.9,34101.8,34349.0,34080.5
 "34000","New Jersey",2,SQGDP9,34,"42","   Wholesale trade ","Millions of chained 2012 dollars",45013.3,45014.0,44862.6,45751.6,44659.5,45208.5,45172.5,44915.4,45725.2,46150.1,46435.8,47175.8,47288.4,46707.9,45837.5,43532.2,40824.6,38997.1,39178.5,41565.7,40095.6,41724.7,43150.5,42925.8,42791.5,41564.2,41222.5,42866.0,41986.2,43432.5,43713.0,42213.0,42931.0,43311.2,43734.7,44550.2,44365.9,44492.3,45292.0,46266.6,47349.8,47468.3,47864.7,47118.0,45600.6,45576.7,45917.2,45250.3,45275.2,45129.3,45299.0,45473.7,46428.0,45753.2,46250.4,46306.0,47515.1,47031.3,47242.8,47090.4,47403.4,41631.1,46973.5,47002.0,48384.4,49369.1,48931.2,49917.1,49891.7,48839.7,49935.6,50334.6,49626.2
