GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "33000","New Hampshire",1,SQGDP9,1,"...","All industry total ","Millions of chained 2012 dollars",64678.5,65058.8,65251.9,65148.2,65820.3,65796.2,66388.8,68507.5,66183.4,67681.2,66653.9,66896.0,66947.5,66525.1,65851.6,64092.3,64151.4,64111.6,65846.9,65983.9,65817.6,67533.6,67586.5,67565.3,66603.4,67646.0,67362.6,68624.6,67891.7,68192.7,68676.6,69231.4,69131.8,68813.7,69085.7,69289.9,68741.5,70257.8,70198.3,71657.2,70546.3,71998.9,72008.4,73616.1,72992.2,73600.7,74073.1,73622.7,73611.2,73334.9,74548.6,74396.2,75448.6,75414.1,75645.7,75223.5,77160.5,76712.6,76756.0,76647.1,77494.8,70274.6,77056.3,78884.8,79001.1,83106.2,83544.8,86292.9,83076.4,82558.0,82936.7,83446.6,83715.5
 "33000","New Hampshire",1,SQGDP9,2,"..."," Private industries ","Millions of chained 2012 dollars",56667.5,56983.8,57170.6,56898.6,57564.8,57597.6,58158.0,60338.7,57944.7,59403.8,58214.1,58584.0,58416.5,58016.1,57476.5,55844.8,56079.0,56014.4,57721.3,57567.8,57687.4,59163.5,59092.5,59193.0,58403.7,59358.4,59431.9,60621.0,59930.8,60262.1,60719.1,61368.5,61210.3,60919.6,61263.2,61503.3,60875.5,62352.0,62339.8,63767.7,63012.5,64212.2,64439.7,65811.1,65324.2,65971.5,66285.3,65983.8,65924.2,65629.5,66801.6,66682.6,67847.8,67779.2,68024.9,67622.8,69508.7,69096.8,69058.9,69064.1,69882.2,62939.2,69620.8,71317.4,71855.9,75697.2,76065.0,78730.2,75462.3,75318.2,75642.4,76109.0,76247.4
 "33000","New Hampshire",1,SQGDP9,3,"11","   Agriculture, forestry, fishing and hunting ","Millions of chained 2012 dollars",195.2,212.1,231.6,253.7,247.1,248.7,230.6,236.6,190.8,190.4,184.7,198.4,201.0,199.0,205.7,238.9,213.1,215.2,219.5,192.9,209.3,212.3,204.9,190.4,195.4,195.4,200.1,191.4,260.0,229.8,207.1,211.3,195.4,220.5,226.8,255.5,235.9,220.3,227.1,232.4,277.6,261.9,259.8,257.4,272.0,253.5,256.8,264.2,253.8,257.2,274.3,269.9,227.5,231.3,246.4,238.1,269.6,263.6,238.8,214.9,226.3,243.6,257.1,241.0,174.7,138.5,159.7,233.2,176.1,150.6,167.7,186.3,217.0
 "33000","New Hampshire",1,SQGDP9,6,"21","   Mining, quarrying, and oil and gas extraction ","Millions of chained 2012 dollars",119.9,127.3,106.6,115.5,123.7,145.6,133.1,132.1,163.5,155.4,153.5,143.2,148.0,108.9,105.8,111.0,90.4,85.3,81.2,74.7,74.9,86.7,77.6,69.1,53.1,42.8,49.2,54.4,64.5,77.3,66.5,62.5,61.5,55.2,57.8,60.1,70.6,72.1,75.0,74.3,71.1,69.6,84.6,101.2,136.2,129.9,128.7,104.3,94.4,88.3,98.8,135.8,162.2,191.9,205.0,208.6,200.1,191.4,167.2,153.9,154.0,143.0,126.1,138.8,119.9,126.5,143.2,150.6,142.8,136.5,142.0,146.6,144.8
 "33000","New Hampshire",1,SQGDP9,10,"22","   Utilities ","Millions of chained 2012 dollars",1046.0,1082.7,1092.3,1134.8,893.2,980.6,1109.5,1156.0,1049.9,1041.4,1071.8,888.0,1116.0,1193.6,1088.8,1011.3,1154.2,1122.5,1204.2,1318.7,1348.2,1280.0,1330.4,1201.1,1193.0,1347.5,1177.8,1319.4,1197.1,1230.1,1323.3,1285.9,1321.1,1221.3,1256.2,1140.7,1164.3,1164.6,1148.0,1169.0,1062.0,1161.1,1189.9,1240.6,1196.7,1151.8,1211.9,1175.8,1217.4,1290.3,1139.6,1137.2,1269.8,1183.3,1134.4,1131.4,1122.5,1143.7,1101.8,1111.7,1154.7,1209.8,1182.9,1115.9,1091.2,1079.0,1113.0,1120.3,1152.7,1148.2,1088.9,1065.4,1067.2
 "33000","New Hampshire",1,SQGDP9,11,"23","   Construction ","Millions of chained 2012 dollars",3464.4,3404.7,3303.9,3382.3,3295.4,3190.3,3043.3,2934.0,2775.9,2770.4,2702.3,2514.5,2391.9,2390.0,2280.6,2122.0,2055.0,2058.2,2196.4,2165.0,2085.4,2141.2,2083.6,2052.0,2065.3,2132.4,2063.6,2067.7,2120.2,2073.7,2102.6,2055.3,2028.1,1999.7,1971.7,1911.5,1904.7,1907.8,1876.8,1863.5,1841.9,1861.4,1905.8,1982.5,1938.5,1906.5,1889.7,1966.4,1932.0,1975.4,1982.2,2036.3,2039.9,2021.1,1998.1,1949.2,2074.5,2020.8,2053.0,2008.4,2075.3,1954.8,2007.8,2101.4,2140.0,2138.4,2070.2,2002.9,2083.2,1971.7,1862.0,1837.6,1855.8
 "33000","New Hampshire",1,SQGDP9,12,"31-33","   Manufacturing ","Millions of chained 2012 dollars",6354.9,6090.5,6137.1,6380.9,6659.7,6769.2,6885.9,7264.8,6939.9,7247.2,7242.6,7327.3,7164.7,6898.7,6707.1,6612.6,6236.5,6438.3,6637.1,6641.3,6701.7,7363.3,7254.3,7287.9,7308.6,7607.5,7501.1,7526.5,7321.0,7169.6,7162.0,7476.2,7912.3,7932.4,8000.8,7789.9,7277.0,7215.2,7272.2,7422.4,7604.9,8117.8,8472.2,8591.9,8766.5,8663.5,8418.3,8453.2,8190.5,8154.1,7928.7,8255.5,8603.8,8788.8,9109.8,8838.8,8936.6,8858.8,8952.6,8704.1,8981.9,7937.4,8909.5,9133.9,9182.1,9017.4,9074.4,9549.3,9805.4,9701.0,9674.9,9839.0,9703.4
 "33000","New Hampshire",1,SQGDP9,13,"321,327-339","     Durable goods manufacturing ","Millions of chained 2012 dollars",4459.2,4255.5,4293.7,4476.8,4698.4,4845.8,4999.0,5315.2,5039.8,5275.8,5254.7,5251.1,5277.8,4967.7,4859.1,4753.9,4532.6,4615.9,4725.9,4689.1,4881.0,5496.9,5420.4,5554.7,5601.7,5913.7,5874.5,5848.6,5637.2,5510.5,5533.7,5837.1,6169.9,6248.2,6246.7,6021.4,5547.0,5367.5,5489.5,5629.8,5811.5,6355.6,6591.1,6738.3,6806.8,6613.7,6440.9,6488.4,6195.7,6110.2,5990.5,6309.4,6614.9,6827.1,7148.9,6872.9,6898.0,6762.8,6778.6,6528.7,6830.0,6081.6,6820.3,7102.2,7048.3,6876.1,6923.1,7388.0,7596.9,7568.3,7570.9,7737.0,7616.3
 "33000","New Hampshire",1,SQGDP9,25,"311-316,322-326","     Nondurable goods manufacturing ","Millions of chained 2012 dollars",1970.5,1913.8,1919.3,1976.8,2025.9,1964.4,1907.4,1958.4,1921.0,1990.1,2011.7,2118.5,1892.1,1963.2,1874.0,1889.9,1726.0,1853.7,1947.5,1993.2,1843.4,1877.3,1844.4,1736.7,1709.3,1692.9,1624.6,1676.8,1684.0,1659.0,1627.7,1639.8,1742.4,1684.0,1754.3,1768.5,1729.0,1846.3,1782.0,1792.5,1793.7,1765.3,1883.0,1858.2,1961.9,2047.9,1976.3,1964.6,1990.5,2037.6,1933.7,1944.7,1989.3,1965.1,1966.9,1969.2,2039.9,2094.5,2170.3,2168.9,2149.4,1855.4,2088.4,2033.9,2132.2,2137.0,2147.3,2167.0,2215.5,2147.2,2122.0,2125.6,2108.3
 "33000","New Hampshire",1,SQGDP9,34,"42","   Wholesale trade ","Millions of chained 2012 dollars",4301.8,4242.2,4453.1,4374.4,4457.9,4348.0,4335.4,4406.2,4384.2,4525.3,4457.0,4494.5,4541.3,4567.7,4503.9,4336.8,3989.5,3877.7,3936.9,4105.0,3941.0,4135.0,4290.6,4331.1,4269.2,4142.1,4075.2,4309.0,4251.3,4330.3,4375.3,4291.0,4458.5,4444.6,4506.7,4536.3,4467.8,4601.5,4801.4,4792.9,4967.8,5059.1,5025.6,5071.1,4912.5,5015.8,5040.4,5028.6,5026.4,5003.0,5011.3,5083.9,5131.3,5038.0,5099.1,5019.7,5045.4,4920.4,4964.7,5056.7,5149.1,4946.1,5509.5,5706.2,5656.4,6017.2,5849.9,5920.1,6077.3,5950.3,6033.6,6066.1,6065.4
