GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "06000","California",8,SQGDP9,1,"...","All industry total ","Millions of chained 2012 dollars",1896451.4,1913819.0,1940272.3,1956825.6,1998965.4,1992185.0,2003116.6,2015482.7,2010197.5,2028647.2,2047151.8,2078772.2,2048458.1,2090779.0,2089111.0,2018207.0,2014380.2,1989827.3,1983954.8,1993596.4,2014927.8,2023682.5,2030692.7,2074757.2,2063725.7,2066176.3,2057265.9,2068142.1,2097468.6,2100537.7,2112352.9,2142026.6,2138941.9,2156746.2,2184393.8,2236834.0,2216087.8,2241222.5,2281298.4,2285610.2,2332010.5,2362335.5,2365812.5,2369653.2,2406765.8,2406800.8,2441320.6,2456691.1,2479092.3,2516279.8,2557690.3,2599753.8,2603286.7,2635489.3,2662669.0,2674799.7,2682675.6,2720749.7,2740837.8,2772640.2,2726966.1,2497144.4,2698461.3,2746311.9,2802569.5,2858504.7,2894880.5,2942968.5,2870410.5,2866766.2,2893948.3,2911384.3,2919913.3
 "06000","California",8,SQGDP9,2,"..."," Private industries ","Millions of chained 2012 dollars",1632496.9,1651146.4,1675092.3,1693430.8,1730536.1,1726886.8,1735585.5,1747706.3,1738417.5,1754715.1,1774043.6,1800258.6,1770883.6,1810949.8,1807662.2,1739990.8,1741459.4,1718781.2,1713334.4,1727322.7,1745449.9,1755274.9,1767047.9,1808166.3,1793968.1,1798088.5,1788083.1,1801956.4,1828466.0,1836077.8,1851425.5,1878133.6,1875404.4,1892429.7,1916485.2,1968653.0,1948374.7,1970641.5,2008020.4,2010501.6,2059758.2,2084241.8,2082820.1,2088071.4,2120181.0,2121134.6,2153159.6,2171507.5,2192251.0,2230308.0,2272495.5,2313164.5,2314957.1,2347746.1,2377530.7,2383732.9,2397366.7,2431850.5,2453088.0,2477125.2,2431813.8,2214755.2,2410177.7,2463457.5,2514852.1,2571785.7,2603490.6,2654031.8,2576339.1,2572813.1,2599451.1,2616292.7,2622812.3
 "06000","California",8,SQGDP9,3,"11","   Agriculture, forestry, fishing and hunting ","Millions of chained 2012 dollars",36416.8,37194.5,37482.9,37980.0,37153.9,37371.4,36505.3,37287.5,35243.3,34582.7,33355.3,34132.7,29801.8,30936.3,31201.9,32050.7,39034.2,36353.3,37638.4,34163.4,35553.6,36979.0,36349.8,35637.6,32361.1,32014.4,32458.6,35193.3,32535.0,33745.2,35320.6,34054.2,33119.9,36390.1,37730.8,37717.6,43904.4,42134.6,41384.8,39350.1,44226.1,43338.8,44081.3,46490.2,47828.7,47518.6,49470.6,52546.7,48519.1,48242.5,49178.7,48229.8,46928.2,48366.1,51185.6,52031.3,50951.9,49554.2,46176.2,43047.2,41744.4,53754.9,52271.6,49656.8,39704.4,34454.4,36775.2,44480.5,38528.3,33106.0,34008.8,37666.9,36924.6
 "06000","California",8,SQGDP9,6,"21","   Mining, quarrying, and oil and gas extraction ","Millions of chained 2012 dollars",12732.1,13889.7,13085.9,12088.3,14916.0,16869.7,18382.8,19957.6,20622.2,20378.1,20541.1,18227.4,15936.0,15245.1,16042.7,23877.8,22082.2,25689.1,23587.8,22044.8,17670.8,16229.9,16915.2,21427.4,16986.6,17542.4,18033.5,18601.6,20866.3,21113.0,22555.5,21272.0,20369.1,19428.5,18891.6,16769.3,16931.0,16550.6,17016.2,19863.2,19428.7,17629.6,18818.2,18482.0,20314.6,17353.4,17496.8,17644.9,16577.5,18092.3,18248.0,18806.8,16115.1,15415.2,14660.6,14254.6,15714.2,16374.1,15323.3,16083.9,18792.6,18963.0,20330.3,18078.5,17027.2,15671.9,15416.8,16055.9,14101.9,13630.3,14026.3,14491.5,14762.3
 "06000","California",8,SQGDP9,10,"22","   Utilities ","Millions of chained 2012 dollars",23633.8,22487.9,23477.8,23571.2,24433.1,26595.4,26748.4,26306.6,24746.7,26286.7,25868.2,28059.7,25285.8,27732.8,27117.4,23808.8,23666.3,24562.9,25476.5,27096.1,28236.2,25978.7,26101.2,28774.6,26901.0,29638.2,29002.4,29864.8,28094.9,29747.4,30576.2,29662.5,31713.4,29532.4,30452.4,28560.0,27840.0,28403.3,29195.5,29203.2,28296.6,28751.9,30722.4,30577.6,31348.3,30774.9,32266.0,32230.1,33500.3,34844.2,33770.1,35685.8,34020.2,36074.7,34702.2,34755.5,31309.4,35176.3,34222.2,36765.9,34649.5,36096.2,36607.3,35329.9,35236.0,34539.7,33398.9,33103.1,34698.8,34682.6,33098.3,33488.0,33167.6
 "06000","California",8,SQGDP9,11,"23","   Construction ","Millions of chained 2012 dollars",109528.7,111164.3,111978.2,112046.7,111858.9,108500.2,107658.7,103316.3,102878.6,101814.6,98316.6,92079.2,83918.8,81697.8,78697.1,74858.3,66469.4,66886.4,67094.7,66237.1,63949.2,65503.3,64173.5,63690.4,61117.6,60309.9,60552.2,60662.6,61959.7,63246.8,64629.6,66871.0,68319.9,70089.1,71348.7,71327.8,71039.1,71248.4,71399.4,71942.6,75420.1,76465.0,77621.1,79195.2,80570.1,80921.4,81945.2,82821.3,83201.8,84964.5,86236.8,88200.1,90409.3,88316.7,89239.7,89359.8,90494.6,91659.4,91820.4,90866.4,89133.0,78543.5,84799.7,88525.5,90144.1,90017.2,86281.0,83679.5,84935.5,80733.7,77081.4,75708.3,74924.0
 "06000","California",8,SQGDP9,12,"31-33","   Manufacturing ","Millions of chained 2012 dollars",202390.2,209451.8,215378.7,219580.3,233808.4,225867.2,224203.0,229147.2,227342.8,235801.1,248672.7,262868.2,257766.5,280194.9,283360.9,256819.9,269668.4,247841.4,244430.9,248764.6,249180.6,246000.1,235971.9,248218.8,236346.1,234342.5,232268.0,228242.9,238765.6,236111.0,241565.5,235429.1,244224.2,248121.2,255013.8,260767.7,257643.5,260679.6,272586.4,269931.8,272222.6,282633.6,276648.0,274303.6,286151.1,280867.6,289411.9,290247.5,301544.1,311989.8,318625.5,328040.9,326871.5,334076.5,345054.9,348360.4,344006.9,352164.6,358181.0,363090.8,354514.6,325875.1,366126.9,361432.0,375032.2,382955.1,372134.8,383920.2,370913.1,363832.0,361320.4,364837.4,359120.8
 "06000","California",8,SQGDP9,13,"321,327-339","     Durable goods manufacturing ","Millions of chained 2012 dollars",96225.6,97196.7,101164.5,103935.0,113381.2,107552.1,105546.1,109133.2,110879.7,116694.7,123265.4,125809.9,123210.3,128691.7,131697.3,123899.1,122681.7,122706.0,121483.8,125014.9,126358.8,129251.6,123449.3,138721.8,137992.5,137614.2,140782.9,136960.2,141947.0,141164.5,141205.7,141799.7,145046.7,147116.6,150679.5,150368.5,150079.4,149813.7,161731.8,159178.0,163004.4,165598.2,165757.7,166539.3,173809.2,169254.1,176902.3,177534.6,188051.9,191505.8,197408.0,201433.8,206234.1,205904.7,210915.1,212729.2,208529.9,210427.2,212126.3,214867.5,213041.6,198413.8,230803.6,230198.7,244763.0,246634.4,235101.1,245321.4,241452.6,240027.1,238587.4,243293.6,238401.2
 "06000","California",8,SQGDP9,25,"311-316,322-326","     Nondurable goods manufacturing ","Millions of chained 2012 dollars",111505.0,119764.4,121002.8,122028.7,125482.4,124417.7,125397.6,126240.9,121260.2,123283.6,129715.2,143520.6,140901.7,160329.8,160055.6,139077.3,156175.6,129630.7,127202.0,127554.1,126239.5,118812.5,114723.4,110274.7,98417.2,96812.2,91384.7,91257.3,96827.8,94921.3,100318.3,93686.9,99186.8,101001.9,104330.5,110451.5,107580.8,110880.5,110886.8,110773.0,109242.2,117036.7,110953.3,107850.6,112407.9,111674.6,112547.8,112758.6,113599.2,120566.4,121360.4,126657.9,121094.8,128224.7,134048.7,135526.2,135269.8,141367.0,145611.7,147784.3,141126.5,127216.3,135062.3,131149.6,130649.5,136630.2,136931.2,138944.6,130499.2,125426.0,124385.9,123663.2,122594.3
 "06000","California",8,SQGDP9,34,"42","   Wholesale trade ","Millions of chained 2012 dollars",115275.9,116606.8,118354.3,120762.0,121841.9,122478.1,123257.5,125648.1,124753.1,128314.4,128591.6,130602.2,128732.8,128136.0,126624.4,118933.8,108626.5,104786.4,104127.6,107830.0,107996.5,111377.4,115769.3,118342.7,121390.0,120094.9,119597.2,124473.1,118685.3,120576.5,121375.5,120958.5,122117.1,123559.3,126926.7,129681.5,130052.2,133373.8,137473.4,140868.7,146760.9,149748.1,148868.8,143153.6,142081.2,141822.3,142745.1,142189.7,142722.8,143091.2,144829.2,149677.5,144545.7,143380.8,146391.4,147545.1,148094.6,146368.8,146586.6,146580.2,147786.7,132801.9,147294.8,148755.9,150856.2,154243.7,150405.0,152440.8,152474.4,150130.7,152148.3,152031.3,149695.6
