GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1
 "53000","Washington",8,SQGDP9,1,"...","All industry total ","Millions of chained 2012 dollars",336337.3,340084.4,339120.4,346169.7,350512.6,351494.8,353237.7,357808.9,360083.4,370587.8,377662.9,384388.3,379560.8,383294.1,386803.5,375501.4,368500.5,369138.4,369025.4,373882.1,373940.5,381051.7,383631.4,385334.2,385050.9,386071.0,385998.0,393861.0,398993.5,400721.0,403485.7,398922.2,408392.8,407894.3,413763.8,413444.6,417182.0,420773.2,429450.7,430464.6,435616.1,441170.4,445843.6,445178.2,455746.8,453467.5,457156.1,466684.7,472062.2,476239.3,485000.0,494726.7,507062.5,511980.4,521121.1,519952.3,528055.6,528075.3,534990.3,541480.5,542706.3,509713.1,552802.0,550202.8,565174.8,575469.8,575027.3,584844.1,577715.1,578519.7,583581.3,588870.4,593496.5
 "53000","Washington",8,SQGDP9,2,"..."," Private industries ","Millions of chained 2012 dollars",284205.5,288232.0,287788.1,293372.5,297025.0,297604.2,299376.8,304078.3,306867.2,316870.1,323239.7,329400.7,323868.4,327016.9,329706.0,318758.3,311408.4,312015.9,312170.4,317188.3,316022.1,323591.3,326281.4,328992.0,327763.7,329616.3,330116.6,336571.0,341663.1,342762.3,345423.5,341231.2,350950.8,350625.8,356966.1,356630.3,359839.3,363362.2,372097.4,373179.7,379005.2,383941.4,388152.9,387596.2,396351.9,394172.2,398191.8,406532.8,411890.2,415790.5,424129.3,433083.4,446401.5,450383.2,459090.2,457794.5,466147.9,465904.2,472430.1,478235.3,478799.8,448691.3,491048.5,488352.5,503116.3,513060.7,512258.5,522685.7,514734.3,516160.3,521780.9,527146.1,531199.1
 "53000","Washington",8,SQGDP9,3,"11","   Agriculture, forestry, fishing and hunting ","Millions of chained 2012 dollars",6745.1,6829.0,6957.9,7293.7,7752.8,8071.3,7655.5,7726.1,7594.4,7509.4,7255.1,7228.5,6906.9,6669.5,6760.1,7519.9,8270.3,7735.4,8253.3,7108.1,7537.3,7451.7,7226.9,7105.8,6838.5,6997.9,7127.5,7671.0,7010.7,7310.9,7659.3,7213.8,6726.4,7082.7,7150.3,7229.5,7862.3,7444.9,7193.9,6689.7,9501.1,9110.9,8942.9,9221.9,9459.1,9181.4,9468.2,10062.1,8744.8,8753.4,9177.8,9219.5,9105.4,9564.0,10057.8,9776.1,10713.6,10286.3,9314.4,8558.7,8502.9,10730.5,10247.2,9754.2,7186.6,6629.4,7157.1,8393.5,7257.4,6211.8,6486.5,7097.7,7677.1
 "53000","Washington",8,SQGDP9,6,"21","   Mining, quarrying, and oil and gas extraction ","Millions of chained 2012 dollars",1006.6,1169.2,1066.8,1132.3,1310.2,1345.2,1292.5,1324.1,1503.1,1063.8,1004.6,858.8,723.3,624.1,598.5,677.8,701.6,616.5,610.3,554.4,552.8,588.1,618.7,556.8,522.9,511.1,470.8,460.5,398.5,396.0,354.6,353.4,387.8,396.5,437.1,497.6,503.4,517.0,502.3,497.8,506.8,487.7,480.5,571.3,644.0,572.4,577.7,519.7,573.0,623.7,626.1,663.3,689.1,715.6,708.8,686.4,631.6,572.4,531.4,442.8,468.3,423.2,439.7,427.4,478.6,500.1,531.3,574.8,499.7,465.1,468.1,488.6,498.5
 "53000","Washington",8,SQGDP9,10,"22","   Utilities ","Millions of chained 2012 dollars",3346.4,3574.1,3484.6,3267.1,3502.0,3585.3,3643.9,3837.3,3278.7,3343.8,3532.5,3508.5,3283.4,3706.2,3851.1,3381.3,3414.2,3150.0,3285.6,3398.4,3347.9,3712.0,3705.7,3828.9,3498.8,3822.1,4022.4,4156.8,3939.5,4185.0,4072.0,3958.4,4060.8,3995.4,3916.9,3786.8,3406.7,3753.9,3837.1,3951.9,3439.2,3529.3,3910.4,4005.3,3630.4,4175.7,4054.4,4096.0,4078.1,4105.4,3980.5,4003.1,3954.8,3922.2,3897.6,3801.5,3885.6,4082.0,4011.5,4242.5,4471.6,4052.7,4094.4,4055.9,3707.0,4075.0,3976.6,4022.3,3811.2,3876.3,3734.3,3675.3,3642.7
 "53000","Washington",8,SQGDP9,11,"23","   Construction ","Millions of chained 2012 dollars",17260.2,17186.5,17302.2,17580.3,17622.4,17734.5,18102.6,17966.9,18715.1,19729.7,19634.3,19355.8,18764.1,18447.9,18214.8,16578.8,14987.1,14181.4,13740.0,13163.6,12948.9,12552.0,12659.1,12263.7,11588.2,11605.5,11622.7,11830.2,11948.6,12365.0,12714.9,13129.5,13531.3,13663.8,14116.1,14169.8,14294.1,14340.8,14577.0,14865.2,15119.4,15447.0,15190.8,15351.0,16222.6,16348.4,16821.3,16838.7,17372.6,17463.5,17819.9,18380.2,19098.2,19221.2,19304.0,19341.9,19271.3,19328.7,19209.6,19021.5,19240.6,16473.1,19070.0,19339.4,20067.7,20042.5,19029.2,18240.0,17950.8,17050.1,16280.0,16116.3,16139.9
 "53000","Washington",8,SQGDP9,12,"31-33","   Manufacturing ","Millions of chained 2012 dollars",42420.0,44912.9,45023.6,46631.5,47767.0,47044.1,46059.1,48932.9,49943.2,53485.0,54858.8,54487.2,51656.5,50762.1,50950.6,49763.7,47647.9,51331.0,52380.4,54600.7,52996.8,55734.8,56893.7,54460.4,54600.4,54788.5,54329.0,57816.4,57426.0,57746.6,58100.4,57849.1,59770.6,59386.6,60181.0,58415.1,61552.1,60185.2,60352.6,62029.6,64749.8,65029.6,65706.8,61959.1,59878.5,58281.3,55493.4,56166.5,55861.3,56894.2,57219.1,58489.0,59261.6,58197.7,57738.9,58643.0,62423.4,58834.6,59258.2,58577.7,57503.6,53946.5,56749.8,56271.0,56958.7,57101.8,56788.4,55762.1,59219.5,55788.9,56857.7,57349.0,57603.6
 "53000","Washington",8,SQGDP9,13,"321,327-339","     Durable goods manufacturing ","Millions of chained 2012 dollars",27370.4,29138.5,28840.4,31361.6,32968.2,33378.0,32742.1,35086.3,35639.0,38372.5,39629.5,39160.7,37877.4,37213.2,37924.9,37096.3,35031.9,37262.2,37752.6,39421.6,38274.6,41453.5,43087.2,41479.5,42361.7,43036.5,43384.7,46579.0,46634.5,47244.3,47934.1,47850.0,48849.7,48394.1,48524.5,47397.0,50739.6,49093.5,49210.6,50238.2,52133.4,51852.2,52399.2,48927.5,46609.9,44943.0,42454.8,43174.1,42873.4,43667.9,43987.1,45044.1,45627.8,44287.2,43685.5,44388.4,47968.4,44032.5,43995.5,43372.7,42541.9,40468.3,42140.8,41656.9,42480.0,41867.6,41435.1,39795.2,44389.0,41665.0,42702.0,43140.5,43284.8
 "53000","Washington",8,SQGDP9,25,"311-316,322-326","     Nondurable goods manufacturing ","Millions of chained 2012 dollars",16855.1,17583.5,18148.9,16691.4,15924.8,14434.6,14048.9,14515.7,15050.3,15841.1,15888.8,16047.6,14217.3,13982.0,13294.2,12913.7,13003.1,14639.9,15289.3,15822.8,15313.6,14570.2,13941.0,13093.1,12296.8,11794.6,10974.0,11263.4,10801.2,10499.8,10161.9,9996.3,10916.2,10993.1,11692.5,11032.9,10777.6,11093.7,11144.0,11814.1,12662.2,13261.1,13392.1,13155.6,13478.7,13615.0,13364.5,13277.3,13278.5,13521.7,13523.8,13743.6,13948.9,14251.3,14403.4,14601.6,14756.0,15202.2,15714.3,15680.0,15452.2,13822.2,15098.4,15144.6,14977.3,15807.2,15936.9,16538.9,15499.7,14744.6,14806.0,14868.9,14978.7
 "53000","Washington",8,SQGDP9,34,"42","   Wholesale trade ","Millions of chained 2012 dollars",20870.7,21227.7,21260.5,21921.4,22032.6,21884.8,21911.0,22172.0,21967.6,22827.8,22804.2,23375.3,23499.4,23515.4,23383.9,22069.0,21006.5,20024.3,19950.3,20665.6,20429.6,21529.8,22284.8,22278.6,22204.8,22027.9,21724.6,22732.8,22306.4,23035.6,23054.7,22752.9,23005.5,22959.6,23293.6,23500.1,23271.2,23675.5,24681.9,24369.7,24810.9,25307.8,25280.5,25014.9,24631.0,24975.8,25405.2,25572.6,25807.2,25606.7,25731.4,26045.4,26501.7,26483.3,26844.4,26579.0,26636.5,26378.4,26836.8,27023.4,26889.9,24983.6,27894.1,28006.7,29209.1,28863.7,27724.2,28089.2,28581.2,28210.7,28720.1,28867.4,28454.8
